text,label
@SaniyaChatterje मुह खोल चिनाल https://t.co/MgWnknCkYA,2
@being_zahra I hate her like anything \एसीएस0\एक्स9फ\एक्स98\एक्स88 she is the बिगेस्ट चिनाल of all टाईम\एसीएस0\एक्स9फ\एक्स98\एक्स82,2
रट @jigneshshahjain: @Prince77567092 @Ebn_Iblies00 @twofreesouls @uryan69 @bward419 @dd_dark1 @badkittysub @lookint0havefun @TheLightPole @\xe2\x80\xa6,0
@priya_hhh ओह्ह् yes मेरी रंदी कुत्तिया सल्ली ह्रामखोरर चिनाल,2
@Aarav90434746 @bhabhitoohot @Hotty_Girl1 @SExpertYash @pia_guha @sawantmani @thkurain546 @Sexy_SONA69\xe2\x80\xa6 https://t.co/4wHHSHWjfp,0
रट @markparker111: @ill_sia साली चिनाल! Chut मारी कि! रंदी! कुट्टी ! ले मेरा लंड जोरो me रंदी https://t.co/Zgc2dZEw9X,2
@priya_hhh @Saleemk88256399 @shikhaask5 @ssgg4567 @khatundevi @madhurima011 @NazzSaba किसी नहि चाहिए तेरी चिनाल\नचुट चाहिए,0
2,2
"""रट @BSdkmc0: मुल्ले के Kale लंड कि दीवानी हुई Mummy",1
@uksri मै कहे रहा हू AGAR गांद ME DUM है TO उनके BEECH ME बोलेगा....तेरा जूता मेरा सिर.....तेरी मा छोड़के ह\ज़े2\एक्स80\एक्सा6 https://t.co/ezCnmrcTiQ,2
@kerempek8 @motabhia1 @RiaanG2 @Anavar51 @uryan69 @Slutmaker66 @Ipertrofia300 @VIRGIN_MONKEY_ @AssStar_0_\xe2\x80\xa6 https://t.co/cIT4uKoc0J,0
@speeedfrog @fishylone @Saahilpeerzaada @HafsaAkram15 @AryaSmilesa भै क्या main is रंदी जारा khan रंदी ko आउर् ना\ज़े2\एक्स80\एक्सा6 https://t.co/TjGDhv9riU,2
@Randisuman रंदी h सली चिनाल,2
@SethShruti @SuperLonday चिनाल चोड़ी k pane mat कर बकल,2
रट @jigneshshahjain: @kerempek8 @motabhia1 @RiaanG2 @Anavar51 @uryan69 @Slutmaker66 @Ipertrofia300 @VIRGIN_MONKEY_ @AssStar_0_ @PornBlowing\xe2\x80\xa6,0
@majestic_bhara @abpnewstv @karanjohar @RanveerOfficial रंदी K पिल्ले तेरी मा BEHEN KO कोठे पे बेच K आय हू अब\ज़े2\एक्स80\एक्सा6 https://t.co/KM3j6BsvQD,2
रट @Ratansonawane1: @Lokesh28031674 Sant रामपालजी महाराज के अनमूल वचन देखिए शाधना चिनाल par 7.40 se,2
आयशा फतिमा आरएसएस के office कि चिनाल https://t.co/r6h73KqlBm,2
उह्ह really मेरी कुत्तिया सली हरामजादी रंदी कामिनी चिनाल https://t.co/mBCnl3voli,2
@myvotetoday Is चिनाल ko इटली भेजो पहले,2
@CumWhore11 अपनी is चिनाल बहन ko लंड प्र लटका कर इसकी गांद चौड़ूगा \नुचाल उछाल कर,2
@raghu16508065 रंदी वोह नही तेरी मा है.... mast चुड़वा गई थि us रात ko mere se tab जाके tu पैडा हुवा मेर\ज़े2\एक्स80\एक्सा6 https://t.co/0czWNsXoZQ,2
@Aarav90434746 @bhabhitoohot @Hotty_Girl1 @SExpertYash @pia_guha @sawantmani @thkurain546 @Sexy_SONA69\xe2\x80\xa6 https://t.co/T4GCcovQG1,0
रट @jigneshshahjain: https://t.co/8usV9CWorY मेरी #रंदी पत्नी सारा ko चिनाल बना केर चोड रहें उसी के भै दोस्त. इमर फहे se चोदरा\ज़े2\एक्स80\एक्सा6,2
रट @Ratansonawane1: @The_Living_Way देखिए sant रामपालजी महाराज के अनमूल वचन शाधना चिनाल par 7.40से,2
@majestic_bhara @abpnewstv @karanjohar @RanveerOfficial 1300000000000 लोगो NE तेरी मा कि CHUT KA SEAL तोड़ा THA तब\ज़े2\एक्स80\एक्सा6 https://t.co/AfHjPfXRh0,2
@MinhazMerchant @ShefVaidya चिनाल merchant apply बर्नोल,2
https://t.co/rg6zJGbOlB मेरी #रंदी पत्नी सारा mere office के एक Black colleague ka लंड चूसने के बाद #चिनाल कि\ज़े2\एक्स80\एक्सा6 https://t.co/X1yQDdMHgJ,2
@MyloMegha Fake account चिनाल..,2
@majestic_bhara @abpnewstv @karanjohar @RanveerOfficial आजा रंदी K लड़के PAPA SE फड्डा करेगा BLOCK MAT करणा तेर\ज़े2\एक्स80\एक्सा6 https://t.co/5ywUG9HbIa,2
मेरी #रंदी पत्नी सारा जेस भि चूड़ती है उसकी एस्सा feeling देती है जेस के wo उसकी #रखेल हो. अपनी cousin के\ज़े2\एक्स80\एक्सा6 https://t.co/qG1di1uWmD,2
@majestic_bhara @abpnewstv @karanjohar @RanveerOfficial BANDAR KA गांद भि तेरे SE अच्छा दिखता है मदरचोड़ रेड\ज़े2\एक्स80\एक्सा6 https://t.co/MW9LBRa1Kp,2
@priya_hhh @rheaslut @Poonamrani1234 वो तेरी गांद छटेगी or tu रांद...हाँ चिनाल tu साली भैन कि लोडी मेरा ल\ज़े2\एक्स80\एक्सा6 https://t.co/PQCHP1xx7k,2
@SuaveRishab @Saleemk88256399 @ssgg4567 @priya_hhh @khatundevi @madhurima011 @NazzSaba सिख lungi चिनाल मा to खुद rand h,2
रट @jigneshshahjain: @Your_Next_Love @Chutaki420 @Be_Shrm1 @Meera39452960 @payalDbadass @madhurima011 @CinderellaBhabi @minnii142 @NatkhatB\xe2\x80\xa6,0
@priya_hhh चढ़ुगा hi रांद मेरी बेटीचोड़ कि औलाद साली आह्ह\नमस्त chut h चिनाल तेरी https://t.co/BN7MWjkM12,2
@Aaksh9934 @ArshiKhan_Fans रंदी.\न\न चिनाल \निसे भि koi गंदी गाली है आईएसएस औरत के लिए..?,2
"""@RoflCritic अब तेरी ma चिनाल है to उस्को वहीच बोलेंगे",2
@Prince77567092 @Ebn_Iblies00 @twofreesouls @uryan69 @bward419 @dd_dark1 @badkittysub @lookint0havefun\xe2\x80\xa6 https://t.co/e2LWeUtKZC,0
https://t.co/8usV9CWorY मेरी #रंदी पत्नी सारा ko #चिनाल बना केर चोड रहें उसी के भै दोस्त. इमर फहे se चो\ज़े2\एक्स80\एक्सा6 https://t.co/fdTDol9MZn,2
@majestic_bhara @abpnewstv @karanjohar @RanveerOfficial Abey रंदी k पिल्ले तेरी मा कि chut mein कुतते Ka लॉरा डा\ज़े2\एक्स80\एक्सा6 https://t.co/2BoQX4Vg5w,2
"""@airtelindia भोसोदे k एयरटेल बहनचोड़",2
@uksri Tera मा ka भोसडा naa ban जाये ध्यान रखियों चिनाल के,2
@RoflCritic बोहसदी के अपनी चिनाल ma आउर् भडवे बाप ko भि लडवा डेटा beech में... किस gutter ka critic है tu मयुवे...??,2
@Agyaatwayakti @BiggBossNewz @lostboy54 @ipriyanksharmaa तेरी ma चिनाल..एमसी k बच्चे\एसीएस0\एक्स9फ\एक्स98\एक्स82\एसीएस0\एक्स9फ\एक्स98\एक्स82,2
"""रट @Ssaniya25: पीएम फालोस people who say """"रपे कर देंगे""""",2
@shikhaask5 @Saleemk88256399 @ssgg4567 @priya_hhh @khatundevi @madhurima011 @NazzSaba बीज चुस चुस कर निकाल ल\ज़े2\एक्स80\एक्सा6 https://t.co/cjTPKfHJmo,2
अज मेने fir जज्बात भेजे..अज तुमने fir अल्फाज hi समझे..पियूष मिश्र तोह गजब ka टैलेंट.. \नवाकी रही बात पोर\ज़े2\एक्स80\एक्सा6 https://t.co/b2orCytRni,0
"""@Ridhijain01 पीएम फालोस people who say """"रपे कर देंगे""""",2
रट @mdaftab75578482: मै or मेरी खुबसूरत रंदी @Ranii_meera एक दसरे ko पियार करते हुआ..सली H चिनाल मेरी लंड कि शुहगन jab तक\ज़े2\एक्स80\एक्सा6,2
रट @jigneshshahjain: @shockinator2 @quiet_9090 @PawgWithaBlog @gspot1177 @swo2212 @trouble_5000 @Erotic_Pic @lyla_belle2 @worldclas_babes @\xe2\x80\xa6,0
https://t.co/gRvqq597cK #ताकिद mere दोस्त मेरी #रंदी पत्नी सारा ko #कुत्तिया बना केर फहे se चोड रहा or उसकी\ज़े2\एक्स80\एक्सा6 https://t.co/a9O6CtgQuX,2
@MyloMegha @AkshithShetty93 @nitinsingh216 चिनाल how can खीचड़ी be tasty without non वेग?,2
"""पीएम फालोस people who say """"रपे कर देंगे""""",2
@priya_hhh साली लंड खाओ चिनाल...हेहे,2
@Randisuman देख मेरी रांद केसे काके लंड प्र उछल रहि h tu भैन कि लोडी घसती चिनाल https://t.co/u2jiEjB65k,2
"""रट @jigneshshahjain: https://t.co/uuDsFfk1jo ताकिद मेरी #रण्डिवाइफ सारा ko चोड रहा tha तभी उसकी चिनाल पत्नी हमना आगई",2
@Snehaarora_90 चिनाल tu रांडी है... mein तुझे रुका सकता हू... par tu मुझे नहि..,2
@Dayweekaa @narendramodi चिनाल.... Where were you व्हेन.. 150 senior सिटाइजेंस were किल्ड due to डेमोनेटाइजेशन?,2
रट @mdaftab75578482: @Rekha_hindu @Jay20779165 @sexyboy3647 @subashk62225490 @barathithasan11 @singh45115784 @cuckoldsp33 @zeba_bhabhi @Nav\xe2\x80\xa6,0
