text,label
"['भै', 'movie', 'नई', 'देखी', 'par', 'संजय', 'लीला', 'ko', 'जानते', 'है', 'आपको', 'agar', 'pata', 'होता', 'कै', 'ye', 'साब', 'राजपुत', 'se', 'नफरत', 'क्यू', 'करते', 'है', 'or', 'एक', 'baar', 'नई', 'ye', 'अपनी', 'kai', 'फिल्मो', 'me', 'राजपुत', 'o', 'ko', 'नीचा', 'दिखाने', 'ka', 'koi', 'मोका', 'नई', 'छोड़ते', 'To', 'आप', 'ye', 'बकवास', 'नई', 'करते']",no
"['लोल', 'मैने', 'पुरा', 'thread', 'किया', 'tha', 'wo', 'देखा', 'नई', 'KARMA', 'IS', 'REAL']",no
"['लेकिन', 'TUM', 'SAB', 'LOG', 'PERSONAL', 'HATE', 'कि', 'वजह', 'SE', 'चूटिया', 'करते', 'HO']",no
"['Se', 'Cancer', 'K', 'मरीज', 'K', 'एलाज', 'करवाने', 'लहोर', 'Jane', 'Wale', 'मुतादिद', 'शेरी', 'पंजाब', 'पॉलीक', 'K', 'Hate', 'Chad', 'गइ']",no
"['मै', 'bahut', 'respect', 'कर', 'Tha', 'डिपिकापाडुकोन', 'ko', 'दिलवाले', 'k', 'फेले', 'तक', 'jab', 'उसने', 'चैलेंगेकेप्ट', 'ka', 'tweet', 'डाला', 'तबसे', 'अज', 'तक', 'hate', 'h', 'hate', 'करता', 'हूँ', 'आउर्', 'करता', 'रहूंगा', 'किस्मत', 'बाडी', 'कुट्टी', 'चीज', 'है', 'साली', 'कभी', 'भि', 'पलट', 'जाती', 'है', 'कभी', 'नहि', 'बोलूंगा', 'jab', 'तक', 'h', 'जन']",no
"['Ye', 'दीखो', 'एक', 'आउर्', 'फर्जी', 'राष्ट्रवादी', 'इस्को', 'मुस्लिम्स', 'ka', 'सेंसस', 'याद', 'hoga', 'आउर्', 'pure', 'world', 'ka', 'history', 'बता', 'देगा', 'इस्लाम', 'majority', 'Terrorism', 'Non', 'secular', 'यही', 'समझाएगा', 'हिंदु', 'बचाओ', 'यही', 'चिलाएगा', 'हहा', 'हट्टप्षस्थस्थितेशोंतेशात्वाटस929392383912845312', '…']",no
"['कोई', 'School', 'ka', 'इम्तिहाँ', 'नहि']",no
"['Fir', 'भि', 'हिंदु', 'Terrorism', 'secular', 'लोगोंको', 'नजर', 'एटा', 'है', 'आउर्', 'Yoga', 'me', 'communalism', 'सफ्रोनाइजेशन', 'उनका', 'Yoga', 'विरोध', 'हिंदु', 'विरोध', 'नही', 'secularism', 'शांति', 'सन्देश', 'समझना', 'चाहिए', 'हत्तप्तस्तस्तेवपूंज303सिंहस्टेटस929223222356271104', '…']",no
"['Ravish', 'सच्चा', 'सुच्चा', 'journalist', 'है', 'आउर्', 'बीजीपी', 'KO', 'सच्चे', 'ईमानदारी', 'आउर्', 'बुद्धिजीवी', 'INTELLIGENT', 'आउर्', 'अच्चे', 'लोगों', 'SE', 'नफरत', 'है', 'EXTRA', 'ORDINARY', 'LOUD', 'VOICE', 'आउर्', 'जहरीले', 'शब्द', 'इस्तेमाल', 'करेंगहर', 'वक्त', 'GUSSIE', 'ME', 'रहेगें', 'क्या', 'संस्कारलारीस', 'CULTURE', 'हैबर', 'LOG', 'BURI', 'SOC']",no
"['ऊ', 'hello', 'jo', 'भि', 'serial', 'देखके', 'हीना', 'के', 'fan', 'the', 'wo', 'sab', 'log', 'अज', 'हीना', 'ho', 'hate', 'करने', 'लगे', 'he', '60', 'log', 'अब', 'samaj', 'lo', 'tum', 'hin', 'सलमानजी', 'ne', 'भि', 'अज', 'हीना', 'कि', 'बजाई', 'लग्ता', 'he', 'देखा', 'नही', 'he', 'कुट्टी', 'he', 'हीना']",no
"['Tum', 'Ne', 'देखा', 'Ho', 'Ga', 'K', 'काँटा', 'लगनी', 'Per', 'Log', 'फूल', 'Ko', 'B', 'फैंक', 'देत्य', 'Hain', 'Love', 'U']",no
"['Ham', 'लिखते', 'hi', 'ऐसा', 'है', 'कि', 'खूँ', 'गर्म', 'ho', 'जाए', 'खीखीखी', 'Khair', 'yah', 'bas', 'मेरा', 'imagination', 'है', 'as', 'a', 'writer', 'बाकी', 'OM', 'राउत', 'ne', 'अपना', 'लिखा', 'hoga', 'कुच', 'अलग']",no
"['भै', 'इस्को', 'इधार', 'चोड', 'आउर्', 'निकलिस्का', 'movie', 'आने', 'देतब', 'देखता', 'हो', 'इस्कोसाले', 'sab', 'मिल्के', 'hate', 'trend', 'करे', 'हाइगोड', 'bless', 'them']",yes
"['Ram', 'ko', 'कल्पनिक', 'बोलने', 'वाला', 'आउर्', 'ye', 'कहने', 'वाला', 'कि', 'Jo', 'मंदिर', 'जाते', 'है', 'wo', 'लडकिया', 'छेड़ते', 'है', 'ऐसा', 'कुत्ता', 'अब', 'TEMPLE', 'RUN', 'खेल', 'रहा', 'है']",no
"['Ye', 'to', 'हिंदुओ', 'se', 'नफरत', 'करता', 'है', 'नाफिर', 'मंदिर', 'k', 'ढक्के', 'क्यूसे', 'अस्था', 'se', 'koi', 'मतलब', 'नही', 'इलेक्शन', 'se', 'है']",no
"['अच्छा', 'इण्डयन', 'हिंदु', 'n', 'अच्छा', 'इण्डयन', 'मुस्लिम', 'कभी', 'भि', 'एकदूसरे', 'के', 'लिए', 'दिल', 'me', 'नफरत', 'नही', 'रख्तसिर', 'आप', 'एसे', 'कामेंट्स', 'ko', 'ignore', 'करें', 'पीएलएस']",no
"['बिग्ज़ास', 'हीना', 'such', 'a', 'diplomatic', 'drama', 'क्वींखड', 'आग', 'लगाती', 'है', 'बाद', 'me', 'दसरो', 'ka', 'naam', 'लेटी', 'हैहते', 'u']",yes
"['Koi', 'Tiger', 'ka', 'खूँ', 'कर', 'do', 'हमारी', 'नहि', 'to', 'किसी', 'कि', 'नही']",no
"['जिसका', 'खूँ', 'एक', 'movie', 'free', 'mein', 'देखने', 'के', 'लिए', 'उफान', 'मारे', 'wo', 'राजपुत']",no
"['Jo', 'बीना', 'ज्यादा', 'load', 'लिए', 'movie', 'देखने', 'जाए', 'wo', 'मूवीगर']",no
"['Jo', 'Twitter', 'पे', 'Support', 'Boycott', 'ka', 'trend', 'करे', 'wo', 'चटिये']",no
"['हीना', 'khan', 'एक', 'murder', 'भि', 'कर', 'देगी', 'तोह', 'बोलेगी', 'मैने', 'use', 'जान', 'lene', 'के', 'लिए', 'नही', 'मारा', 'एसे', 'hi', 'goli', 'चलाकर', 'देख', 'रही', 'थि', 'उसपे']",no
"['Sir', 'जाइपूर्पोलिस', 'हमारे', 'राजपुत', 'भै', 'अमितसिंह933', 'ka', 'खूँ', 'हचतप्फमे7सब्ल्स्से1']",no
"['Sir', 'जाइपूर्पोलिस', 'हमारे', 'राजपुत', 'भै', 'अमितसिंह933', 'ka', 'खूँ', 'उफान', 'मार', 'रहा', 'है', 'कुच', 'ho', 'सकता', 'है', 'क्या', 'पिक्टविटर्कोम58वफस्कवुंह']",no
"['इसे', 'देख', 'कर', 'जिसका', 'खूँ', 'NA', 'खोले', 'OR', 'WO', 'चिपिकियन्स', 'KO', 'SUPPORT', 'करे', 'TO', 'WO', 'चुटिया', 'हत्टप्षस्थस्थाइटिलेंटिमेशस678186502291984384', '…']",no
"['इण्डिया', 'wale', 'sab', 'अर्शी', 'ko', 'hate', 'करते', 'h']",no
"['दिल', 'संभाल', 'ज', 'जारा', 'फिर', 'मोहब्बत', 'करने', 'चला', 'है', 'Tu', 'मर्डर2']",no
"['Hate', 'them', 'Sare', 'मार्क्स', 'यहीं', 'जाते', 'hain', 'बीसी', 'किसी', 'ko', 'कुच', 'नही', 'एटा']",no
"['यार', 'I', 'hate', 'Bigg', 'Boss', 'par', 'अज', 'मैने', 'कपिल', 'sir', 'के', 'लिए', 'Bigg', 'Boss', 'देखा', 'per', 'कपिल', 'sir', 'to', 'आये', 'hi', 'नही']",yes
"['370', 'hate', 'ya', 'na', 'hate', 'अब्दुल्लाह', 'इण्डिया', 'me', 'होके', 'v', 'पोक', 'पाकिस्तान', 'ka', 'बताते', 'है', 'आउर्', 'तेरे', 'जेसे', '2', 'कोड़ी', 'कि', 'कोंगी', 'चुड़ेल', 'वही', 'कहेगी', 'jo', 'congress', 'करती', 'आई', 'है', 'तुझे', 'v', 'लग्ता', 'है', 'हलाला', 'कि', 'आदत', 'pad', 'ज्ञी', 'है', 'इसलिए', 'एसा', 'बोल', 'रहि', 'है']",no
"['KOI', 'RAPE', 'कर', 'रहा', 'HO', 'आउर्', 'TUM', 'देखते', 'रहो', 'तोह', 'TUM', 'भि', 'गुनहेगार', 'HO']",no
"['To', 'भै', 'मुहब्बत', 'कोंस', 'डीएसपी', 'लगवा', 'देती', 'Ha']",no
"['बेंगसलमंखन', 'I', 'hate', 'पीपीएल', 'wen', 'dey', 'call', 'him', 'भै', 'जबकी', 'वो', 'feeling', 'hoti', 'hi', 'नही', 'है']",no
"['देश', 'me', 'कितना', 'Hatred', 'फैलाओगे', 'Sir', 'जि']",no
"['मुल्ले', 'सर्फ', 'terrorism', 'ko', 'invent', 'करने', 'के', 'लिए', 'जीत', 'सकते', 'है']",no
"['Is', 'एमसी', 'ko', 'भरट', 'mein', 'la', 'कर', 'फँसी', 'देना', 'है', 'क्या', 'कर', 'रहि', 'बीजीपी', 'sarkar', 'parliament', 'mein', 'फ्ले', 'पाकिस्तान', 'ko', 'अतंकवादी', 'देश', 'to', 'घोसित', 'करे', 'e']",no
"['सुदाई', 'किंग्स', 'अपने', 'बादशात', 'बचने', 'k', 'लिए', 'किसी', 'ko', 'be', 'ne', 'चोरा']",no
"['मुसलमनों', 'ko', 'मेक्का', 'आउर्', 'मदीना', 'k', 'nam', 'पे', 'cash', 'करवाता', 'रहा']",no
"['बेंगसलमंखन', 'आजकल', 'थोड़ी', 'bahut', 'नफरत', 'si', 'ho', 'गइ', 'है', 'आपसे', 'd', 'way', 'u', 'ब्लैक्ड', 'हीना', 'Khan']",yes
"['hatred', 'for', 'all', 'मेंडोस्ती', 'है', 'दुश्मनी', 'to', 'नहीं']",no
"['I', 'also', 'hate', 'her', 'एमसी', 'डिपिकापाडुकोन', 'bhut', 'घमण्डी', 'है', 'सरक', 'ko', 'thanks', 'तक', 'Ni', 'बोलहटम्टप्टविटक्टम5ब्लूरीफॉस्टेटस929370858463752193', '…']",yes
"['वरूँ', 'khan', 'उल्टी', 'ganga', 'hate', 'speech', 'संजयजदसलन', 'जिग्नेशमेवाणी80', 'शहलाराशिद', 'दृचुमर्विश्वास', 'कंहैयानुसू', 'इकमघासन', 'लम्बाल्का']",no
"['भक्त्स', 'हमेशा', 'सरक', 'Ko', 'Target', 'करते', 'है']",no
"['Hate', 'दीपिका', 'K', 'लिए', 'है']",no
"['Tag', 'Block', 'भक्त', 'Ka', 'Real', 'सरक', 'हेटर्स']",no
"['बीटीवी', 'Movie', 'अपने', 'Ko', 'देखना', 'नहि', 'है']",no
"['बाडी', 'उम्मिदे', 'लगाये', 'बैठे', 'है', 'अपनी', 'मा', 'के', 'murder', 'के', 'खुलासे', 'कहामारे', 'एंडर', 'भय', 'है', 'Thana', 'फतहापुर', 'सिकरी', 'के', 'इम्लौडा', 'गाँव', 'कि', 'डकेती', 'murder', 'ka']",no
"['Toilet', 'घोटाला', 'Sri', 'जन', 'घोटाला', 'बांध', 'घोटाला', 'आउर्', 'murder', 'ka', 'आरोप', 'Wah', 're', 'tera', 'सूर्य', 'पल्टुआ', 'ko', 'शर्म', 'भि', 'आता', 'है', 'कि', 'नही']",no
"['Ma', 'खट', 'ho', 'Article', '63', 'ka', 'तहत', 'is', 'bat', 'pa', 'मुजमिल', 'Abbas', 'Tara', 'ko', '51', 'bar', 'फँसी', 'के', 'सजा', 'होनी', 'चायगगी', 'gali', 'ma', 'शौर', 'ha', 'ऐया', 'सारा', 'चोर', 'ha']",no
"['Thank', 'You', 'Gud', 'निघटमेर', 'कान', 'se', 'खूँ', 'निकाल', 'रहा', 'है']",no
"['इस्लामिक', 'terror', 'फैला', 'रखा', 'ha', 'इण्डिया', 'me', 'इन्होने']",no
"['मुझे', 'कभी', 'यकीन', 'नही', 'असकता', 'तुम्हारी', 'बात', 'पे', 'k', 'u', 'like', 'पुनीशिसलिये', 'क्यों', 'करूँ', 'नफरत', 'जब', 'tum', 'कह', 'hi', 'झूट', 'रही', 'ho']",no
"['मह्वशाजज', 'तुमरे', 'यहा', 'एसे', 'खुले', 'आम', 'murder', 'होते', 'है', 'क्या', 'हट्टप्स्टस्टाइस्थायोल्बोडॉल्टिस935350186381070336', '…']",no
"['किसी', 'kay', 'बाप', 'ka', 'यह', 'पाकिस्तान', 'थोरी', 'hay']",no
"['Are', 'इसकी', 'बात', 'ur', 'गाढ़े', 'कि', 'लाट', 'एक', 'जेसी', 'h', 'रोज', 'पलती', 'मरती', 'हिसक', 'koi', 'भरोसा', 'न्ही', 'hate', 'her', 'to', 'much', 'रोज', 'गंद', 'निकलती', 'h', 'शिल्प', 'k', 'लिये', 'bas', 'हीना', 'पसन्द', 'h']",yes
"['कभी', 'नही', 'झूट', 'sunn', 'कर', 'कान', 'may', 'se', 'खूँ', 'निकला', 'vote', 'for', 'शिल्प']",no
"['यह', 'talent', 'रिश्तेदारों', 'main', 'b', 'होता', 'है']",no
"['चलो', 'koi', 'तोह', 'है', 'jo', 'सच्चे', 'देख', 'सकता', 'हैवरना', 'बाकी', 'तोह', 'अंधे', 'ho', 'चुके', 'है', 'नफरत', 'मेकोय', 'hater', 'गलत', 'video', 'बना', 'k', 'भेज', 'रहा', 'है', 'आउर्', 'यह', 'log', 'पुरा', 'such', 'jane', 'बगैर', 'उछल', 'रहे', 'Hain', 'पगल', 'log']",no
